Species,A10,A11,A12,A5,A6,A7,A8,A9,B10,B11,B12,B1,B2,B3,B4,B5,B6,B7,B8,B9,C10,C11,C12,C1,C2,C3,C4,C5,C6,C7,C9,D10,D11,D12,D1
Actinosynnema_pretiosum,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0
Actinotalea_ferrariae,0,0,4,7,0,1,1,0,3,8,0,1,50,0,0,1,9,5,3,0,0,0,0,4,0,31,18,0,2,3,1,4,0,17,11
Actinotignum_schaalii,0,4,11,15,0,2,0,0,0,0,0,0,3,1,0,0,0,0,16,4,0,2,0,6,0,4,0,8,1,2,0,46,1,0,7
Actinotignum_timonense,1,1,3,1,0,0,1,0,0,0,0,0,0,0,2,0,0,6,0,4,0,0,0,2,0,0,0,1,4,2,0,6,0,0,1
Acutalibacter_muris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acuticoccus_yangtzensis,0,2,1,10,0,2,3,0,0,14,0,2,1,5,1,0,6,5,2,2,0,1,0,7,1,141,12,11,5,3,0,250,0,4,2
Adlercreutzia_equolifaciens,919,30,323,246,0,42,5363,2,72,13,2,229,6,1293,138,0,292,25,1380,800,0,255,73,1791,2,273,1729,181,2831,185,3,1471,68,333,22
Adoxophyes_honmai_entomopoxvirus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adoxophyes_honmai_entomopoxvirus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Advenella_kashmirensis,0,0,2,4,3,1,1,0,0,0,0,7,1,1,14,0,0,2,2,1,0,0,0,13,5,0,3,1,1,0,2,1,0,2,1
Advenella_mimigardefordensis,1,2,10,2,0,54,0,0,0,1,0,6,15,2,2,0,2,7,5,6,0,2,0,8,1,4,27,10,0,6,0,1,5,17,0
Aequorivita_capsosiphonis,2,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,1,10,2,0,0,0,1,17,0,16,0,3,0,5,2,1,2,1,3
Aequorivita_soesokkakensis,1,3,6,0,0,0,0,0,0,0,0,10,0,2,0,0,1,22,13,3,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1
Aequorivita_sublithincola,0,2,0,1,0,0,1,0,1,0,0,7,0,7,1,0,0,2,0,0,0,2,0,20,0,0,0,1,0,0,0,2,0,1,1
Aequorivita_viscosa,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0
Aeribacillus_pallidus,1,0,0,0,0,0,0,0,0,0,0,7,3,11,2,0,1,0,0,3,0,0,0,5,0,0,0,297,0,0,0,1,0,4,0
Aerococcus_christensenii,0,5,21,15,9,9,4,0,0,2,0,3,0,10,1,0,2,28,6,3,6,4,0,18,3,4,6,3,12,2,21,105,7,66,5
Aerococcus_sanguinicola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aerococcus_suis,0,0,0,2,2,1,2,0,0,1,0,4,7,1,1,2,0,0,2,1,1,1,0,9,0,6,1,0,2,4,7,9,4,6,1
Aerococcus_urinae,2,38,45,9,0,3,1,0,0,181,0,6,0,6,0,0,2,12,57,2,2,8,3,8,0,0,7,2,16,5,0,0,0,0,1
Aerococcus_urinaeequi,3,7,0,2,1,0,0,0,5,1,6,4,1,3,1,1,0,7,0,0,0,1,2,2,2,0,1,6,2,0,3,0,2,31,1
Aerococcus_urinaehominis,0,24,0,4,0,0,1,0,1,0,1,2,7,0,1,0,1,0,1,1,0,0,3,1,0,3,0,0,0,0,5,7,0,0,0
Aerococcus_viridans,0,13,0,1,0,0,11,2,0,6,39,0,1,5,0,3,0,7,2,0,0,3,0,4,0,3,12,3,3,3,2,19,0,14,1
Aeromicrobium_choanae,4,9,4,0,0,0,0,0,2,2,1,0,3,8,2,0,2,0,17,0,0,0,0,5,0,0,4,1,25,3,1,1,0,1,0
Aeromicrobium_erythreum,0,2,1,2,0,2,2,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,2,0,2,3,0,0,1,2,11,0,0,0
Aeromicrobium_marinum,2,2,0,0,0,2,0,0,2,6,5,0,0,0,9,0,3,3,7,3,0,1,1,15,0,13,7,3,11,1,1,19,1,5,0
Aeromicrobium_massiliense,90,8,3,5,0,3,0,0,1,1,3,1,1,1,0,1,0,1,14,5,0,0,0,4,0,0,14,3,33,0,1,5,0,1,0
Aeromonas_allosaccharophila,0,1,0,0,118,1,3,195,0,1,0,0,1,0,1,1,0,1,1,1,0,1,0,0,77476,16,2,3,3,1,9,0,7,2,2
Aeromonas_aquatica,1,0,3,3,2740,0,1,1037,1,1,0,3,9,2,1,1,3,5,4,2,1,2,0,3,8835,5,2,4,4,4,2,10,2,1,0
Aeromonas_australiensis,0,2,0,0,70,0,0,434,0,0,0,0,2,0,1,3,0,1,2,0,0,1,0,1,58622,13,0,0,3,0,1,1,1,0,0
Aeromonas_bestiarum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aeromonas_bivalvium,5,10,7,6,93,3,20,715,4,0,0,2,5,3,2,6,3,4,31,12,1,0,0,9,2184,0,5,2,28,9,7,19,5,7,0
Aeromonas_caviae,0,1,0,0,2055,0,0,140827,1,0,0,2,0,0,0,0,0,0,0,2,3,0,0,1,56233,0,14,1,1,1,1,1,0,0,2
Aeromonas_dhakensis,0,1,0,2,661,0,0,423,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,9847,0,2,0,1,1,1,2,0,0,0
Aeromonas_diversa,1,5,1,1,28,2,0,170,3,0,0,2,2,1,1,3,1,1,2,4,0,0,0,11,9122,1,3,5,1,0,3,3,1,0,0
Aeromonas_eucrenophila,0,0,6,0,112,1,5,384,0,0,0,1,6,1,1,1,1,0,5,1,0,0,0,1,3258,0,0,4,0,2,0,5,0,0,0
Aeromonas_finlandiensis,0,3,1,3,92,0,3,87,0,0,0,0,1,5,2,0,1,35,6,0,0,0,0,1,36292,6,0,5,4,6,1,0,2,2,4
Aeromonas_fluvialis,8,8,14,11,106,0,4,508,0,0,0,2,1,1,9,4,0,1,69,11,0,1,0,1,37239,8,8,2,45,4,2,41,1,1,0
Aeromonas_hydrophila,4,6,1,17,35540,12,23,4541,0,2,4,14,8,6,4,5,2,11,17,10,8,1,1,14,65687,17,23,13,12,8,44,146,3,13,4
Aeromonas_jandaei,0,3,0,0,113,0,0,90,0,0,0,2,0,0,2,2,0,0,2,0,0,0,1,1,32449,11,1,2,3,5,3,0,2,2,1
Aeromonas_lacus,0,0,0,0,127,0,0,313,8,0,0,0,5,0,0,1,0,2,0,0,0,0,1,0,25206,4,1,14,1,2,5,64,0,0,0
Aeromonas_media,0,0,1,3,159,1,5,3310,0,4,1,3,51,1,7,9,2,13,3,0,17,2,22,3,6452,9,3,1,3,7,33,6,0,0,0
Aeromonas_piscicola,0,0,2,2,264,1,0,191,1,0,0,3,2,4,0,2,0,0,4,1,0,0,1,5,5051,1,9,2,6,0,3,5,0,0,2
Aeromonas_rivuli,18,12,12,4,88,0,2,350,41,0,0,3,7,2,0,3,3,1,7,0,4,2,0,62,2645,3,5,1,0,3,24,0,0,1,0
Aeromonas_salmonicida,9,10,6,11,357,3,6,1461,120,4,0,16,9,12,2,5,0,13,22,8,6,7,2,382,19435,4,7,5,12,12,100,0,329,182,167
Aeromonas_sanarellii,0,0,0,2,154,0,2,3056,0,2,0,4,0,0,0,1,3,1,1,1,0,1,0,16,2092,1,1,0,382,3,0,1,0,0,0
Aeromonas_schubertii,1,1,6,8,68,7,5,247,2,0,0,2,21,7,5,4,3,3,1,6,290,6,0,4,6885,3,4,6,8,7,9,9,1,0,6
Aeromonas_sobria,0,0,1,0,118,0,0,155,0,0,0,1,2,0,1,1,1,0,1,0,0,0,0,0,26725,4,0,0,2,1,4,1,0,0,0
Aeromonas_taiwanensis,1,4,8,2,161,0,2,1854,1,0,1,4,39,0,69,2,0,2,1,0,1,0,1,15,2485,0,1,1,0,3,3,0,173,12,1
Aeromonas_tecta,0,0,5,2,140,0,2,408,2,0,0,1,46,2,2,2,1,0,5,0,1,0,0,0,3612,2,9,1,1,1,2,26,1,0,0
Aeromonas_veronii,1,5,7,4,409,5,0,1641,0,0,0,5,101,0,1,14,2,4,94,7,57,6,26,5,1024225,310,4,1,0,2,132,9,3,6,1
Aestuariibacter_aggregatus,1,1,0,0,2,0,0,1,0,1,0,0,4,1,0,1,0,1,0,0,0,1,0,0,13,0,0,0,0,0,3,0,0,0,0
Aestuariimicrobium_kwangyangense,0,2,0,4,0,0,1,0,0,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4,0,1,0
Aestuariivita_atlantica,0,3,2,12,0,1,2,0,1,0,0,0,1,1,2,0,0,1,3,0,0,0,0,8,0,1,9,2,2,1,1,71,1,0,0
Aestuariivita_boseongensis,1,1,3,1,0,0,1,0,0,1,0,0,11,0,0,0,0,0,3,0,0,0,1,0,0,0,0,3,0,0,0,3,0,1,0
Afifella_marina,1,2,1,14,3,1,6,0,1,0,3,0,1,0,12,2,4,0,0,15,0,0,0,7,0,0,13,2,3,2,1,0,2,6,0
Afipia_clevelandensis,0,1,3,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,2,0,0,1,0,0,0,0,1,1,0,0
Afipia_felis,0,0,2,1,0,0,1,0,2,0,3,1,1,6,0,0,0,0,2,0,1,1,0,3,0,3,1,2,0,0,2,1,0,0,0
Agaribacterium_haliotis,1,0,3,1,0,0,0,2,0,0,0,4,0,5,6,0,2,2,0,0,2,0,3,2,3,0,0,1,1,2,0,0,0,0,0
Agaricus_bisporus,0,0,5,0,0,0,7,0,0,0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0
Agarilytica_rhodophyticola,0,0,1,0,2,4,0,2,0,0,1,0,2,0,3,1,0,2,0,0,0,0,0,6,1,0,0,0,0,0,5,1,2,0,0
Agarivorans_gilvus,0,0,4,5,10,0,7,4,0,0,0,5,3,0,2,4,0,18,0,5,4,0,4,7,18,0,2,0,3,2,11,0,2,2,2
Agathobacter_ruminis,64,272,165,70,0,598,50,0,76,89,0,59,0,222,23,0,36,290,143,168,3,23,9,206,0,88,129,129,63,249,10,13,112,78,43
Agelas_schmidti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aggregatibacter_actinomycetemcomitans,0,12,2,15,169,15,2,30,2,0,0,36,22,9,14,7,1,22,1,10,71,63,55,15,16,961,117,14,7,2,2889,2,3,6,1
Aggregatibacter_aphrophilus,5,12,12,134,789,859,9,1741,8,1,3,364,42,212,10,15,34,115,5,14,828,357,675,170,11,23320,740,491,119,40,32825,9,23,31,7
Aggregatibacter_segnis,27,15,10,33,242,87,2,129,12,1,7,1375,14,190,6,2,9,301,1,17,641,1083,1074,18,5,1463,428,385,42,5,20947,13,22,102,16
Agrobacterium_arsenijevicii,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,20,3,1,0,0,0,0,2,1,0,2,0,1,2,1,2,0,0,0
Agrobacterium_fabrum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Agrobacterium_rhizogenes,0,3,1,1,0,0,1,1,0,0,1,0,4,3,0,1,0,7,1,12,0,3,0,12,1,0,5,0,2,0,1,3,0,1,0
Agrobacterium_salinitolerans,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,0,0,11,0,0,6
Agrobacterium_tumefaciens,0,3,1,0,0,1,1,0,1,2,0,1,1,0,1,0,1,0,2,0,0,0,0,11,0,0,8,2,0,0,1,0,0,17,0
Agrobacterium_vitis,4,13,20,16,0,6,6,0,2,1,0,7,82,12,3,0,0,16,21,21,0,10,0,3,0,0,13,12,15,109,0,11,2,2,5
Agrococcus_carbonis,1,5,0,5,0,0,0,0,1,4,1,2,1,0,0,0,0,0,1,1,0,0,0,10,0,2,0,0,2,1,0,1,0,0,0
Agrococcus_casei,1,4,1,4,0,1,1,0,0,2,0,0,4,0,2,0,0,0,2,0,0,1,0,2,0,3,2,0,1,1,0,2,1,3,0
Agrococcus_jejuensis,1,1,1,4,1,3,4,0,0,1,11,0,0,3,1,0,0,0,3,0,0,0,0,4,0,2,2,0,3,0,0,7,0,1,0
Agrococcus_lahaulensis,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,1,0,0,1,0,0,2,0,0,0
Agrococcus_pavilionensis,1,0,0,0,0,1,3,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,3,2,3,0,0,0
Agromyces_aureus,0,2,0,2,0,0,0,0,0,0,1,2,0,1,1,0,0,0,1,0,0,0,0,7,0,0,4,2,19,1,0,1,0,0,1
Agromyces_flavus,0,0,0,0,0,2,0,2,0,2,0,0,0,0,7,0,0,1,0,0,0,0,0,2,0,0,0,0,5,2,1,1,0,2,0
Ahrensia_marina,64,5,5,11,1,0,5,0,1,0,0,2,1,5,3,0,26,8,16,3,0,0,0,3,1,1,3,3,6,1,0,4,1,0,0
Aidingimonas_halophila,3,1,2,2,42,9,0,52,1,0,0,7,54,4,2,8,36,0,7,2,47,5,18,2,47,3,5,84,6,1,13,0,7,3,10
Aigialus_grandis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Akkermansia_glycaniphila,34,5,92,64,2,1,855,0,2,20,0,52,3,2,22,1,8,12,856,8,0,41,2,40,0,122,1034,26,222,27,0,1337,3,10,5
Akkermansia_muciniphila,74359,7515,28410,1919682,5995,91,110512,100,112001,79,360,920443,33,9203,2319,56,301481,346,20074,410,9,633,43,114,23,2369549,133564,998,36847,211,230,195553,401,102,158
Albidovulum_xiamenense,3,1,5,3,0,1,3,0,1,11,0,1,1,4,0,0,6,1,1,1,0,2,2,5,1,28,3,1,5,4,0,5,0,9,3
Albimonas_donghaensis,0,4,0,2,0,1,3,0,5,0,0,5,0,0,0,0,1,0,4,3,0,0,0,3,0,0,8,3,3,0,0,8,3,1,4
Albimonas_pacifica,2,0,3,7,1,0,0,0,0,2,0,6,2,0,1,0,1,0,0,0,0,0,0,5,0,1,6,0,0,2,1,20,0,0,0
Albophoma_yamanashiensis,3,11,5,6,0,0,1,0,0,0,0,1,0,2,21,3,0,0,13,2,0,1,4,80,0,4,12,0,39,4,11,5,0,1,2
Alcaligenes_faecalis,61,0,6,3,2,0,0,1,6,0,5,15,73,0,0,1,1,4,4,8,1,0,5,145,3,3,1,2,0,3,18,5,0,2,1
Alcanivorax_borkumensis,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alcanivorax_dieselolei,1,0,1,6,2,9,2,2,0,0,0,2,1,1,0,0,0,0,1,1,0,0,1,4,0,0,14,0,1,2,8,5,0,1,0
Alcanivorax_hongdengensis,1,8,8,10,3,0,2,0,5,1,0,3,7,0,1,10,0,5,12,7,0,4,2,13,4,2,54,2,4,6,14,5,1,1,4
Alcanivorax_nanhaiticus,2,6,3,1,2,6,2,0,12,3,0,8,1,4,3,2,3,3,3,3,0,1,1,6,6,3,50,1,3,3,3,2,4,2,1
Alcanivorax_pacificus,4,0,5,2,2,0,10,2,0,0,0,4,4,3,2,0,2,12,2,1,2,1,0,1,2,0,2,2,7,3,0,3,3,2,0
Alcanivorax_xenomutans,0,1,3,1,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,3,0
Alcelaphine_gammaherpesvirus_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Algibacter_alginicilyticus,0,10,1,2,0,0,0,0,0,0,0,2,0,16,11,0,0,1,1,11,0,0,0,15,0,0,0,15,1,0,0,3,70,32,3
Algibacter_aquaticus,0,0,1,1,0,0,1,0,0,1,0,0,0,1,2,0,0,10,2,0,0,13,0,0,0,0,1,1,0,5,0,0,1,0,1
Algibacter_pectinivorans,0,0,0,9,0,0,0,90,0,0,0,2,0,4,0,0,0,8,8,0,13,0,0,5,0,0,1,2,0,0,0,0,4,109,2
Algiphilus_aromaticivorans,8,1,2,1,11,3,0,3,11,0,2,2,22,10,0,2,27,1,0,2,9,1,1,6,15,1,3,1,2,2,5,29,0,0,1
Algoriella_xinjiangensis,1,0,6,5,0,0,12,0,0,0,0,0,0,0,0,0,1,14,6,1,1,0,0,0,0,0,1,0,4,0,0,3,1,9,0
Algoriphagus_faecimaris,0,0,1,0,0,3,1,0,1,4,0,7,0,7,79,0,1,14,7,1,0,0,2,23,0,1,2,62,134,28,0,3,147,60,81
Algoriphagus_hitonicola,1,1,38,0,0,4,6,0,1,1,0,0,0,0,0,0,4,0,19,0,0,0,0,5,0,0,1,0,3,0,1,0,0,0,0
Algoriphagus_machipongonensis,2,2,2,1,0,0,1,0,2,0,0,4,1,10,59,0,0,5,12,1,0,0,0,26,0,0,5,40,74,6,0,0,63,41,48
Algoriphagus_marinus,0,8,2,9,2,1,1,0,0,1,0,17,0,4,173,0,0,3,33,0,1,18,0,64,0,0,0,210,312,4,5,12,365,236,253
Algoriphagus_resistens,1,0,300,8,0,0,0,0,0,0,0,30,0,10,16,0,0,2,1,0,2,0,0,32,0,0,0,1,1,0,4,0,0,0,1
Algoriphagus_terrigena,3,4,1,0,0,0,1,0,1,2,0,3,0,0,5,0,2,1,0,1,0,1,0,2,0,0,3,0,1,8,0,36,2,2,1
Algoriphagus_vanfongensis,0,2,0,0,0,2,4,0,4,0,0,0,0,1,1,0,0,5,21,0,0,8,0,17,0,1,3,0,2,2,0,11,1,1,4
Algoriphagus_zhangzhouensis,0,0,1,1,0,0,0,0,0,0,0,5,0,13,2,0,0,1,8,0,0,0,0,2,0,0,1,0,0,0,1,1,0,3,0
Aliagarivorans_marinus,4,5,0,14,2,1,0,1,0,0,0,3,2,0,3,0,0,0,0,0,1,1,1,0,7,1,0,0,6,0,5,1,0,0,0
Aliagarivorans_taiwanensis,2,1,2,0,3,0,0,0,0,0,0,2,36,0,2,0,2,14,0,0,0,0,0,3,6,0,1,13,0,3,2,1,1,0,3
Alicycliphilus_denitrificans,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0
Alicyclobacillus_acidocaldarius,25,15,8,10,0,6,10,0,9,6,0,1,28,4,18,0,3,4,14,2,0,6,0,26,0,25,49,18,15,16,0,49,0,9,4
Alicyclobacillus_contaminans,5,1,5,6,0,0,7,0,4,4,0,8,1,2,6,0,2,7,8,7,14,0,0,31,0,0,19,1,5,15,0,50,2,3,4
Alicyclobacillus_ferrooxydans,6,10,4,7,0,1,1,0,1,2,0,0,2,1,6,0,0,3,1,48,0,0,0,24,0,0,1,3,13,2,0,5,25,20,0
Alicyclobacillus_kakegawensis,4,13,5,10,0,4,13,0,2,17,0,5,2,2,5,0,13,4,17,5,0,3,3,38,0,28,16,3,20,2,0,42,2,12,6
Alicyclobacillus_macrosporangiidus,6,7,21,46,0,3,21,0,2,5,0,8,3,13,5,0,2,10,82,4,0,2,0,25,0,6,49,9,39,13,0,51,0,7,1
Alicyclobacillus_mali,1,34,20,14,0,0,12,0,4,0,0,4,0,1,0,0,1,0,17,3,0,0,0,11,0,1,14,4,47,3,0,83,1,4,0
Alicyclobacillus_shizuokensis,32,7,19,16,0,15,8,0,7,2,0,6,2,5,6,0,3,0,12,5,0,0,0,50,0,2,45,7,68,8,0,179,0,3,4
Alicyclobacillus_tengchongensis,0,3,0,4,1,0,4,0,1,0,0,3,0,1,0,0,1,17,3,17,0,0,2,15,1,0,5,1,0,8,5,1,1,5,4
Aliicoccus_persicus,2,219,8,10,0,1,5,1,9,10,44,0,2,7,11,2,2,31,8,0,4,0,3,7,5,9,7,4,5,6,9,8,12,15,1
Aliifodinibius_roseus,0,4,1,1,0,0,1,0,0,0,0,1,5,0,0,0,0,2,1,1,0,2,0,4,0,0,2,1,3,8,0,0,1,1,1
Aliiglaciecola_lipolytica,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,1,8,0,1,0,1,0,9,2,5,1,0,1,1,0,2,1,1
Aliiroseovarius_sediminilitoris,0,0,1,3,1,0,0,0,4,0,0,80,0,0,238,0,1,0,0,0,2,0,7,16,0,1,1,201,416,0,0,0,438,214,210
Aliivibrio_fischeri,6,0,1,3,9,2,0,15,2,0,0,1,8,5,7,0,1,50,1,0,11,2,7,1,16,0,0,9,1,0,18,0,0,1,1
Aliivibrio_logei,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,1,0,0,1,2,1,0,7,0,0,0,36,0,0,0,2,2,0
Aliivibrio_salmonicida,0,0,0,0,14,3,3,9,0,0,0,2,9,0,4,7,0,0,0,0,16,1,19,0,58,1,0,0,0,0,9,0,1,0,0
Aliivibrio_wodanis,0,0,0,1,7,1,0,15,0,0,0,4,11,2,1,1,0,1,0,0,7,0,5,0,10,5,2,0,1,1,10,1,1,1,2
Aliquandostipite_khaoyaiensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alishewanella_aestuarii,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,10,0,0,0,0,0,3,0,0,0,0
Alishewanella_agri,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,0,1,0
Alishewanella_jeotgali,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0
Alistipes_finegoldii,26793,92605,107849,11646,20,7,147674,14,143659,12219,3525,23390,9,154867,22423,0,95434,148327,229265,58123,6,3567,7,59731,18,26062,316885,59915,33889,2534,924,111481,18097,20770,582
Alistipes_ihumii,881,874,1274,306,2,12,63977,11,1446,340,5,744,0,942,664,1,631,248,30814,3038,1,114,1,1002,7,4,998,1060,4416,667,13,1541,5938,9489,191
Alistipes_indistinctus,8260,12965,1675,142,3,1,1155,0,949,101,1,613,0,258,2292,0,65,114,1622,529,0,13,0,420,0,7,1530,3466,988,79,2,1313,159,294,20
Alistipes_inops,15,287,225,12,0,0,0,0,0,0,0,4,0,2228,0,0,0,0,21,313,0,0,0,0,0,0,0,0,0,0,0,7,0,8,0
Alistipes_obesi,10001,4510,5206,6976,2,2,7634,2,4983,13423,32,862,1,13124,9730,0,770,411,147113,8967,6,264,4,4162,6,41,7683,17028,9013,525,9,16970,1323,2302,72
Alistipes_onderdonkii,86634,245192,181501,95960,17,5,104325,12,473825,97912,664,84722,14,17892,6559,5,14817,9228,14428,111235,4,13749,6,89904,58,355,1062528,24725,46035,163,40,425531,12063,5833,646
Alistipes_senegalensis,5664,13880,10024,5120,0,2,28008,6,35819,2304,53,2995,15,8127,4280,2,3237,3057,12784,5146,0,1110,4,19091,27,231,26510,9018,9248,1060,14,22140,1457,3021,200
Alistipes_shahii,26568,12242,16085,21513,9,2,11569,2,22765,4078,106,6605,7,58180,25712,1,5253,4398,139652,32268,3,1679,3,322972,148,1148,40960,4698,162599,864,37,40432,8863,20857,620
Alistipes_timonensis,1547,5437,5079,3384,0,0,5387,1,11043,1323,31,1488,20,1884,884,0,1056,1053,9369,2929,0,239,0,3941,4,1,18631,1813,4460,93,2,9624,737,1205,30
Aliterella_atlantica,0,0,1,1,1,0,1,0,1,0,1,0,3,23,1,0,0,10,0,0,0,1,0,0,0,1,3,1,4,2,2,1,0,0,0
Alkalibacterium_gilvum,0,1,0,6,0,1,1,0,0,0,0,1,0,5,2,0,1,2,0,0,1,0,0,0,3,2,2,0,0,3,1,3,1,1,2
Alkalibacterium_pelagium,0,2,9,1,0,2,20,3,0,0,0,12,1,30,1,0,0,43,56,1,0,47,0,7,0,3,1,2,0,4,0,1,6,13,0
Alkalibacterium_putridalgicola,1,2,6,4,0,3,2,0,0,1,0,4,1,7,4,0,0,4,2,2,0,1,0,5,0,0,5,0,0,1,0,4,3,0,1
Alkalibacterium_subtropicum,0,6,17,4,0,2,4,0,3,6,0,21,3,3,0,0,5,4,4,4,0,1,1,7,0,14,13,4,7,10,1,8,4,10,3
Alkalibacterium_thalassium,5,5,0,14,0,2,3,0,0,2,3,2,0,34,6,0,1,15,2,5,0,0,0,11,0,1,3,0,3,5,3,3,0,1,2
Alkalilimnicola_ehrlichii,1,4,2,8,1,1,2,0,0,0,0,0,1,3,1,0,1,1,2,7,0,0,0,3,3,0,30,3,4,1,0,8,1,2,1
Alkalimicrobium_pacificum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alkaliphilus_metalliredigens,15,30,5,6,0,18,14,0,2,2,0,4,2,10,0,0,5,27,6,5,0,2,0,34,11,2,6,25,0,9,4,127,9,4,7
Alkaliphilus_oremlandii,12,35,3,22,0,1,7,0,9,2,0,1,1,31,3,0,1,35,7,6,1,3,0,47,3,3,7,5,6,7,1,15,5,20,0
Alkaliphilus_peptidifermentans,7,13,2,75,1,94,17,0,1,0,0,2,1,9,47,1,2,36,7,4,2,0,0,9,1,3,111,21,5,32,0,204,6,13,66
Alkalispirochaeta_odontotermitis,2,14,1,2,0,4,1,0,8,0,0,5,0,17,1,0,3,7,3,8,0,0,0,21,0,7,18,3,2,5,0,4,7,0,1
Alkalitalea_saponilacus,2,2,2,2,0,7,24,0,2,0,0,15,0,30,3,0,1,77,44,4,0,77,0,17,0,1,2,7,9,17,0,4,3,11,1
Alloactinosynnema_album,0,0,10,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,3,0,4,0,1,0
Alloactinosynnema_iranicum,0,0,0,0,0,0,0,0,0,0,3,1,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,1,1,0
Alloascoidea_hylecoeti,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Allochromatium_vinosum,7,12,1,5,2,1,1,0,4,1,3,11,2,3,15,0,9,1,6,9,0,0,0,16,4,1,10,3,23,4,0,15,0,0,1
Allofrancisella_guangzhouensis,0,0,0,30,0,0,0,0,0,0,0,32,1,4,370,0,0,13,5,0,1,0,0,76,0,0,3,234,376,6,4,0,417,240,255
Allokutzneria_albata,2,1,3,4,0,0,6,0,4,3,0,0,0,0,15,0,0,2,6,0,0,2,0,17,0,0,11,1,3,1,1,13,0,0,0
Allomyces_macrogynus,0,40,3,2,0,4,1,0,0,0,0,1,6,1,0,0,0,1,3,1,0,0,0,7,0,0,11,2,14,3,0,1,1,3,0
Alloprevotella_rava,111,8,630,159,0,0,118,0,183,38,2,326,5,12,2407,3,100,347,339,262,0,130,0,2548,1,6,190,1371,2723,142,66,59,4873,2163,1679
